origin4-3,mistralai_Mistral-7B-Instruct-v0.2,0.2,0.3499199
origin4-3,mistralai_Mistral-7B-Instruct-v0.2,1.3,0.4728566
origin4-4,mistralai_Mistral-7B-Instruct-v0.2,0.2,0.40939724
origin4-4,mistralai_Mistral-7B-Instruct-v0.2,1.3,0.4307591
origin4-5,mistralai_Mistral-7B-Instruct-v0.2,0.2,0.38293955
origin4-5,mistralai_Mistral-7B-Instruct-v0.2,1.3,0.37765574
origin5-1,mistralai_Mistral-7B-Instruct-v0.2,0.2,0.22426517
origin5-1,mistralai_Mistral-7B-Instruct-v0.2,1.3,0.2544221
origin5-2,mistralai_Mistral-7B-Instruct-v0.2,0.2,0.41531095
origin5-2,mistralai_Mistral-7B-Instruct-v0.2,1.3,0.45409808
origin5-3,mistralai_Mistral-7B-Instruct-v0.2,0.2,0.3342518
origin5-3,mistralai_Mistral-7B-Instruct-v0.2,1.3,0.34892637
origin5-4,mistralai_Mistral-7B-Instruct-v0.2,0.2,0.4494535
origin5-4,mistralai_Mistral-7B-Instruct-v0.2,1.3,0.45340452
origin5-5,mistralai_Mistral-7B-Instruct-v0.2,0.2,0.49785534
origin5-5,mistralai_Mistral-7B-Instruct-v0.2,1.3,0.45732528
origin6-1,mistralai_Mistral-7B-Instruct-v0.2,0.2,0.23846607
origin6-1,mistralai_Mistral-7B-Instruct-v0.2,1.3,0.3313589
origin6-2,mistralai_Mistral-7B-Instruct-v0.2,0.2,0.31156385
origin6-2,mistralai_Mistral-7B-Instruct-v0.2,1.3,0.32071897
origin6-3,mistralai_Mistral-7B-Instruct-v0.2,0.2,0.41261858
origin6-3,mistralai_Mistral-7B-Instruct-v0.2,1.3,0.44141236
origin6-4,mistralai_Mistral-7B-Instruct-v0.2,0.2,0.4643046
origin6-4,mistralai_Mistral-7B-Instruct-v0.2,1.3,0.43356925
origin6-5,mistralai_Mistral-7B-Instruct-v0.2,0.2,0.4337321
origin6-5,mistralai_Mistral-7B-Instruct-v0.2,1.3,0.4340223
origin7-1,mistralai_Mistral-7B-Instruct-v0.2,0.2,0.2606198
origin7-1,mistralai_Mistral-7B-Instruct-v0.2,1.3,0.245594
origin7-2,mistralai_Mistral-7B-Instruct-v0.2,0.2,0.50439227
origin7-2,mistralai_Mistral-7B-Instruct-v0.2,1.3,0.50355893
origin7-3,mistralai_Mistral-7B-Instruct-v0.2,0.2,0.5055591
origin7-3,mistralai_Mistral-7B-Instruct-v0.2,1.3,0.43878478
origin7-4,mistralai_Mistral-7B-Instruct-v0.2,0.2,0.50346214
origin7-4,mistralai_Mistral-7B-Instruct-v0.2,1.3,0.5658172
origin7-5,mistralai_Mistral-7B-Instruct-v0.2,0.2,0.5032445
origin7-5,mistralai_Mistral-7B-Instruct-v0.2,1.3,0.49349308
origin8-1,mistralai_Mistral-7B-Instruct-v0.2,0.2,0.3928398
origin8-1,mistralai_Mistral-7B-Instruct-v0.2,1.3,0.39531723
origin8-2,mistralai_Mistral-7B-Instruct-v0.2,0.2,0.47814643
origin8-2,mistralai_Mistral-7B-Instruct-v0.2,1.3,0.47999653
origin8-3,mistralai_Mistral-7B-Instruct-v0.2,0.2,0.4837787
origin8-3,mistralai_Mistral-7B-Instruct-v0.2,1.3,0.51544344
origin8-4,mistralai_Mistral-7B-Instruct-v0.2,0.2,0.5499838
origin8-4,mistralai_Mistral-7B-Instruct-v0.2,1.3,0.54638946
origin8-5,mistralai_Mistral-7B-Instruct-v0.2,0.2,0.6036736
origin8-5,mistralai_Mistral-7B-Instruct-v0.2,1.3,0.5989633
origin9-1,mistralai_Mistral-7B-Instruct-v0.2,0.2,0.38985607
origin9-1,mistralai_Mistral-7B-Instruct-v0.2,1.3,0.44288787
origin9-2,mistralai_Mistral-7B-Instruct-v0.2,0.2,0.5968194
origin9-2,mistralai_Mistral-7B-Instruct-v0.2,1.3,0.5818078
origin9-3,mistralai_Mistral-7B-Instruct-v0.2,0.2,0.5264856
origin9-3,mistralai_Mistral-7B-Instruct-v0.2,1.3,0.5341818
origin9-4,mistralai_Mistral-7B-Instruct-v0.2,0.2,0.5303105
origin9-4,mistralai_Mistral-7B-Instruct-v0.2,1.3,0.52177054
origin9-5,mistralai_Mistral-7B-Instruct-v0.2,0.2,0.3687325
origin9-5,mistralai_Mistral-7B-Instruct-v0.2,1.3,0.423513
origin1-1,HuggingFaceTB_SmolLM-360M,0.2,0.6523318
origin1-1,HuggingFaceTB_SmolLM-360M,1.3,0.4729145
origin1-2,HuggingFaceTB_SmolLM-360M,0.2,0.6287489
origin1-2,HuggingFaceTB_SmolLM-360M,1.3,0.5275766
origin1-3,HuggingFaceTB_SmolLM-360M,0.2,0.67731166
origin1-3,HuggingFaceTB_SmolLM-360M,1.3,0.48834127
origin1-4,HuggingFaceTB_SmolLM-360M,0.2,0.6371722
origin1-4,HuggingFaceTB_SmolLM-360M,1.3,0.51709807
origin1-5,HuggingFaceTB_SmolLM-360M,0.2,0.6918576
origin1-5,HuggingFaceTB_SmolLM-360M,1.3,0.4987599
origin10-1,HuggingFaceTB_SmolLM-360M,0.2,0.6709818
origin10-1,HuggingFaceTB_SmolLM-360M,1.3,0.5055549
origin10-2,HuggingFaceTB_SmolLM-360M,0.2,0.62861806
origin10-2,HuggingFaceTB_SmolLM-360M,1.3,0.55969405
origin10-3,HuggingFaceTB_SmolLM-360M,0.2,0.6952592
origin10-3,HuggingFaceTB_SmolLM-360M,1.3,0.4713442
origin10-4,HuggingFaceTB_SmolLM-360M,0.2,0.7149157
origin10-4,HuggingFaceTB_SmolLM-360M,1.3,0.6019893
origin10-5,HuggingFaceTB_SmolLM-360M,0.2,0.6622841
origin10-5,HuggingFaceTB_SmolLM-360M,1.3,0.5673435
origin2-1,HuggingFaceTB_SmolLM-360M,0.2,0.6963036
origin2-1,HuggingFaceTB_SmolLM-360M,1.3,0.43923455
origin2-2,HuggingFaceTB_SmolLM-360M,0.2,0.6392607
origin2-2,HuggingFaceTB_SmolLM-360M,1.3,0.4598407
origin2-3,HuggingFaceTB_SmolLM-360M,0.2,0.66683584
origin2-3,HuggingFaceTB_SmolLM-360M,1.3,0.53419024
origin2-4,HuggingFaceTB_SmolLM-360M,0.2,0.5955243
origin2-4,HuggingFaceTB_SmolLM-360M,1.3,0.47019443
origin2-5,HuggingFaceTB_SmolLM-360M,0.2,0.683626
origin2-5,HuggingFaceTB_SmolLM-360M,1.3,0.5000925
origin3-1,HuggingFaceTB_SmolLM-360M,0.2,0.6013445
origin3-1,HuggingFaceTB_SmolLM-360M,1.3,0.48893383
origin3-2,HuggingFaceTB_SmolLM-360M,0.2,0.6246921
origin3-2,HuggingFaceTB_SmolLM-360M,1.3,0.5575517
origin3-3,HuggingFaceTB_SmolLM-360M,0.2,0.6887802
origin3-3,HuggingFaceTB_SmolLM-360M,1.3,0.53785527
origin3-4,HuggingFaceTB_SmolLM-360M,0.2,0.6815766
origin3-4,HuggingFaceTB_SmolLM-360M,1.3,0.42025974
origin3-5,HuggingFaceTB_SmolLM-360M,0.2,0.6372916
origin3-5,HuggingFaceTB_SmolLM-360M,1.3,0.53561944
origin4-1,HuggingFaceTB_SmolLM-360M,0.2,0.58748865
origin4-1,HuggingFaceTB_SmolLM-360M,1.3,0.47372365
origin4-2,HuggingFaceTB_SmolLM-360M,0.2,0.63636386
origin4-2,HuggingFaceTB_SmolLM-360M,1.3,0.45315632
origin4-3,HuggingFaceTB_SmolLM-360M,0.2,0.5112335
origin4-3,HuggingFaceTB_SmolLM-360M,1.3,0.51883197
origin4-4,HuggingFaceTB_SmolLM-360M,0.2,0.58802426
origin4-4,HuggingFaceTB_SmolLM-360M,1.3,0.4739956
origin4-5,HuggingFaceTB_SmolLM-360M,0.2,0.6726605
origin4-5,HuggingFaceTB_SmolLM-360M,1.3,0.48658577
origin5-1,HuggingFaceTB_SmolLM-360M,0.2,0.5196846
origin5-1,HuggingFaceTB_SmolLM-360M,1.3,0.49021038
origin5-2,HuggingFaceTB_SmolLM-360M,0.2,0.5564808
origin5-2,HuggingFaceTB_SmolLM-360M,1.3,0.5306712
origin5-3,HuggingFaceTB_SmolLM-360M,0.2,0.57289195
origin5-3,HuggingFaceTB_SmolLM-360M,1.3,0.49575326
origin5-4,HuggingFaceTB_SmolLM-360M,0.2,0.7252651
origin5-4,HuggingFaceTB_SmolLM-360M,1.3,0.45095512
origin5-5,HuggingFaceTB_SmolLM-360M,0.2,0.6768139
origin5-5,HuggingFaceTB_SmolLM-360M,1.3,0.4150046
origin6-1,HuggingFaceTB_SmolLM-360M,0.2,0.50112396
origin6-1,HuggingFaceTB_SmolLM-360M,1.3,0.57668364
origin6-2,HuggingFaceTB_SmolLM-360M,0.2,0.5303125
origin6-2,HuggingFaceTB_SmolLM-360M,1.3,0.48036718
origin6-3,HuggingFaceTB_SmolLM-360M,0.2,0.6360799
origin6-3,HuggingFaceTB_SmolLM-360M,1.3,0.49233645
origin6-4,HuggingFaceTB_SmolLM-360M,0.2,0.5919782
origin6-4,HuggingFaceTB_SmolLM-360M,1.3,0.46843553
origin6-5,HuggingFaceTB_SmolLM-360M,0.2,0.6277197
origin6-5,HuggingFaceTB_SmolLM-360M,1.3,0.5196579
origin7-1,HuggingFaceTB_SmolLM-360M,0.2,0.61084336
origin7-1,HuggingFaceTB_SmolLM-360M,1.3,0.49487162
origin7-2,HuggingFaceTB_SmolLM-360M,0.2,0.64448273
origin7-2,HuggingFaceTB_SmolLM-360M,1.3,0.4719601
origin7-3,HuggingFaceTB_SmolLM-360M,0.2,0.68688023
origin7-3,HuggingFaceTB_SmolLM-360M,1.3,0.54412633
origin7-4,HuggingFaceTB_SmolLM-360M,0.2,0.6778207
origin7-4,HuggingFaceTB_SmolLM-360M,1.3,0.52942765
origin7-5,HuggingFaceTB_SmolLM-360M,0.2,0.68037385
origin7-5,HuggingFaceTB_SmolLM-360M,1.3,0.5093283
origin8-1,HuggingFaceTB_SmolLM-360M,0.2,0.6092359
origin8-1,HuggingFaceTB_SmolLM-360M,1.3,0.5050851
origin8-2,HuggingFaceTB_SmolLM-360M,0.2,0.6653053
origin8-2,HuggingFaceTB_SmolLM-360M,1.3,0.6386745
origin8-3,HuggingFaceTB_SmolLM-360M,0.2,0.653438
origin8-3,HuggingFaceTB_SmolLM-360M,1.3,0.53449917
origin8-4,HuggingFaceTB_SmolLM-360M,0.2,0.7031393
origin8-4,HuggingFaceTB_SmolLM-360M,1.3,0.44887644
origin8-5,HuggingFaceTB_SmolLM-360M,0.2,0.6883327
origin8-5,HuggingFaceTB_SmolLM-360M,1.3,0.55156654
origin9-1,HuggingFaceTB_SmolLM-360M,0.2,0.60781544
origin9-1,HuggingFaceTB_SmolLM-360M,1.3,0.5168456
origin9-2,HuggingFaceTB_SmolLM-360M,0.2,0.71143913
origin9-2,HuggingFaceTB_SmolLM-360M,1.3,0.53725356
origin9-3,HuggingFaceTB_SmolLM-360M,0.2,0.67358327
origin9-3,HuggingFaceTB_SmolLM-360M,1.3,0.52593136
origin9-4,HuggingFaceTB_SmolLM-360M,0.2,0.73864585
origin9-4,HuggingFaceTB_SmolLM-360M,1.3,0.5559279
origin9-5,HuggingFaceTB_SmolLM-360M,0.2,0.6637964
origin9-5,HuggingFaceTB_SmolLM-360M,1.3,0.6030004
origin1-1,microsoft_phi-2,0.2,0.5124416
origin1-1,microsoft_phi-2,1.3,0.689148
origin1-2,microsoft_phi-2,0.2,0.38517132
origin1-2,microsoft_phi-2,1.3,0.6586121
origin1-3,microsoft_phi-2,0.2,0.36095178
origin1-3,microsoft_phi-2,1.3,0.5961432
origin1-4,microsoft_phi-2,0.2,0.35975975
origin1-4,microsoft_phi-2,1.3,0.58243704
origin1-5,microsoft_phi-2,0.2,0.43078297
origin1-5,microsoft_phi-2,1.3,0.6616799
origin10-1,microsoft_phi-2,0.2,0.46191055
origin10-1,microsoft_phi-2,1.3,0.64116675
origin10-2,microsoft_phi-2,0.2,0.46136236
origin10-2,microsoft_phi-2,1.3,0.64218193
origin10-3,microsoft_phi-2,0.2,0.5508042
origin10-3,microsoft_phi-2,1.3,0.7127477
origin10-4,microsoft_phi-2,0.2,0.57203287
origin10-4,microsoft_phi-2,1.3,0.71135336
origin10-5,microsoft_phi-2,0.2,0.54031414
origin10-5,microsoft_phi-2,1.3,0.65741736
origin2-1,microsoft_phi-2,0.2,0.41173962
origin2-1,microsoft_phi-2,1.3,0.64120543
origin2-2,microsoft_phi-2,0.2,0.52804637
origin2-2,microsoft_phi-2,1.3,0.70249504
origin2-3,microsoft_phi-2,0.2,0.5073563
origin2-3,microsoft_phi-2,1.3,0.65060544
origin2-4,microsoft_phi-2,0.2,0.43964538
origin2-4,microsoft_phi-2,1.3,0.5602369
origin2-5,microsoft_phi-2,0.2,0.41902772
origin2-5,microsoft_phi-2,1.3,0.59041137
origin3-1,microsoft_phi-2,0.2,0.3435888
origin3-1,microsoft_phi-2,1.3,0.61680096
origin3-2,microsoft_phi-2,0.2,0.49334502
origin3-2,microsoft_phi-2,1.3,0.7177624
origin3-3,microsoft_phi-2,0.2,0.42445555
origin3-3,microsoft_phi-2,1.3,0.56783885
origin3-4,microsoft_phi-2,0.2,0.5182396
origin3-4,microsoft_phi-2,1.3,0.6520502
origin3-5,microsoft_phi-2,0.2,0.45726463
origin3-5,microsoft_phi-2,1.3,0.65051216
origin4-1,microsoft_phi-2,0.2,0.44984886
origin4-1,microsoft_phi-2,1.3,0.67222726
origin4-2,microsoft_phi-2,0.2,0.37665826
origin4-2,microsoft_phi-2,1.3,0.6090865
origin4-3,microsoft_phi-2,0.2,0.4491562
origin4-3,microsoft_phi-2,1.3,0.62226504
origin4-4,microsoft_phi-2,0.2,0.49880058
origin4-4,microsoft_phi-2,1.3,0.6259947
origin4-5,microsoft_phi-2,0.2,0.45458418
origin4-5,microsoft_phi-2,1.3,0.65177554
origin5-1,microsoft_phi-2,0.2,0.3522906
origin5-1,microsoft_phi-2,1.3,0.6396284
origin5-2,microsoft_phi-2,0.2,0.44085082
origin5-2,microsoft_phi-2,1.3,0.66617316
origin5-3,microsoft_phi-2,0.2,0.34507868
origin5-3,microsoft_phi-2,1.3,0.6728074
origin5-4,microsoft_phi-2,0.2,0.57563627
origin5-4,microsoft_phi-2,1.3,0.6541225
origin5-5,microsoft_phi-2,0.2,0.41378668
origin5-5,microsoft_phi-2,1.3,0.66847754
origin6-1,microsoft_phi-2,0.2,0.29046857
origin6-1,microsoft_phi-2,1.3,0.7171085
origin6-2,microsoft_phi-2,0.2,0.44956353
origin6-2,microsoft_phi-2,1.3,0.6589791
origin6-3,microsoft_phi-2,0.2,0.5621621
origin6-3,microsoft_phi-2,1.3,0.6377795
origin6-4,microsoft_phi-2,0.2,0.5439735
origin6-4,microsoft_phi-2,1.3,0.6983606
origin6-5,microsoft_phi-2,0.2,0.57023364
origin6-5,microsoft_phi-2,1.3,0.6783655
origin7-1,microsoft_phi-2,0.2,0.3402217
origin7-1,microsoft_phi-2,1.3,0.6870491
origin7-2,microsoft_phi-2,0.2,0.5988996
origin7-2,microsoft_phi-2,1.3,0.58605635
origin7-3,microsoft_phi-2,0.2,0.5887584
origin7-3,microsoft_phi-2,1.3,0.7008468
origin7-4,microsoft_phi-2,0.2,0.5867937
origin7-4,microsoft_phi-2,1.3,0.6667551
origin7-5,microsoft_phi-2,0.2,0.57473314
origin7-5,microsoft_phi-2,1.3,0.72316813
origin8-1,microsoft_phi-2,0.2,0.49222338
origin8-1,microsoft_phi-2,1.3,0.5771866
origin8-2,microsoft_phi-2,0.2,0.57017523
origin8-2,microsoft_phi-2,1.3,0.66844964
origin8-3,microsoft_phi-2,0.2,0.56629306
origin8-3,microsoft_phi-2,1.3,0.77306306
origin8-4,microsoft_phi-2,0.2,0.6087645
origin8-4,microsoft_phi-2,1.3,0.69956243
origin8-5,microsoft_phi-2,0.2,0.6052999
origin8-5,microsoft_phi-2,1.3,0.68437093
origin9-1,microsoft_phi-2,0.2,0.5549429
origin9-1,microsoft_phi-2,1.3,0.68746084
origin9-2,microsoft_phi-2,0.2,0.71062636
origin9-2,microsoft_phi-2,1.3,0.67327064
origin9-3,microsoft_phi-2,0.2,0.6637675
origin9-3,microsoft_phi-2,1.3,0.73792887
origin9-4,microsoft_phi-2,0.2,0.71297926
origin9-4,microsoft_phi-2,1.3,0.68626165
origin9-5,microsoft_phi-2,0.2,0.42649856
origin9-5,microsoft_phi-2,1.3,0.63810575
origin1-1,mythomax-I2-13B-Q6,0.2,0.43347734
origin1-1,mythomax-I2-13B-Q6,1.3,0.498101
origin1-2,mythomax-I2-13B-Q6,0.2,0.23793371
origin1-2,mythomax-I2-13B-Q6,1.3,0.29270604
origin1-3,mythomax-I2-13B-Q6,0.2,0.37688708
origin1-3,mythomax-I2-13B-Q6,1.3,0.38291427
origin1-4,mythomax-I2-13B-Q6,0.2,0.32415804
origin1-4,mythomax-I2-13B-Q6,1.3,0.2968803
origin1-5,mythomax-I2-13B-Q6,0.2,0.48186827
origin1-5,mythomax-I2-13B-Q6,1.3,0.5288755
origin10-1,mythomax-I2-13B-Q6,0.2,0.44693676
origin10-1,mythomax-I2-13B-Q6,1.3,0.4836699
origin10-2,mythomax-I2-13B-Q6,0.2,0.4897708
origin10-2,mythomax-I2-13B-Q6,1.3,0.49476826
origin10-3,mythomax-I2-13B-Q6,0.2,0.40397874
origin10-3,mythomax-I2-13B-Q6,1.3,0.44164172
origin10-4,mythomax-I2-13B-Q6,0.2,0.51284236
origin10-4,mythomax-I2-13B-Q6,1.3,0.5329637
origin10-5,mythomax-I2-13B-Q6,0.2,0.5253917
origin10-5,mythomax-I2-13B-Q6,1.3,0.5713103
origin2-1,mythomax-I2-13B-Q6,0.2,0.33237568
origin2-1,mythomax-I2-13B-Q6,1.3,0.3776807
origin2-2,mythomax-I2-13B-Q6,0.2,0.35521138
origin2-2,mythomax-I2-13B-Q6,1.3,0.3538769
origin2-3,mythomax-I2-13B-Q6,0.2,0.39919832
origin2-3,mythomax-I2-13B-Q6,1.3,0.38391712
origin2-4,mythomax-I2-13B-Q6,0.2,0.41772524
origin2-4,mythomax-I2-13B-Q6,1.3,0.42533022
origin2-5,mythomax-I2-13B-Q6,0.2,0.4243778
origin2-5,mythomax-I2-13B-Q6,1.3,0.46697295
origin3-1,mythomax-I2-13B-Q6,0.2,0.29652083
origin3-1,mythomax-I2-13B-Q6,1.3,0.29456156
origin3-2,mythomax-I2-13B-Q6,0.2,0.44456604
origin3-2,mythomax-I2-13B-Q6,1.3,0.39709985
origin3-3,mythomax-I2-13B-Q6,0.2,0.32908884
origin3-3,mythomax-I2-13B-Q6,1.3,0.33731115
origin3-4,mythomax-I2-13B-Q6,0.2,0.45651332
origin3-4,mythomax-I2-13B-Q6,1.3,0.4439173
origin3-5,mythomax-I2-13B-Q6,0.2,0.38419303
origin3-5,mythomax-I2-13B-Q6,1.3,0.3759271
origin4-1,mythomax-I2-13B-Q6,0.2,0.4005871
origin4-1,mythomax-I2-13B-Q6,1.3,0.40225285
origin4-2,mythomax-I2-13B-Q6,0.2,0.286198
origin4-2,mythomax-I2-13B-Q6,1.3,0.3841597
origin4-3,mythomax-I2-13B-Q6,0.2,0.45712742
origin4-3,mythomax-I2-13B-Q6,1.3,0.4155806
origin4-4,mythomax-I2-13B-Q6,0.2,0.43367425
origin4-4,mythomax-I2-13B-Q6,1.3,0.41059035
origin4-5,mythomax-I2-13B-Q6,0.2,0.36860606
origin4-5,mythomax-I2-13B-Q6,1.3,0.38888013
origin5-1,mythomax-I2-13B-Q6,0.2,0.26504457
origin5-1,mythomax-I2-13B-Q6,1.3,0.2751037
origin5-2,mythomax-I2-13B-Q6,0.2,0.3311575
origin5-2,mythomax-I2-13B-Q6,1.3,0.442041
origin5-3,mythomax-I2-13B-Q6,0.2,0.34931475
origin5-3,mythomax-I2-13B-Q6,1.3,0.3553336
origin5-4,mythomax-I2-13B-Q6,0.2,0.51367587
origin5-4,mythomax-I2-13B-Q6,1.3,0.46446845
origin5-5,mythomax-I2-13B-Q6,0.2,0.50197935
origin5-5,mythomax-I2-13B-Q6,1.3,0.44172624
origin6-1,mythomax-I2-13B-Q6,0.2,0.23134324
origin6-1,mythomax-I2-13B-Q6,1.3,0.28035888
origin6-2,mythomax-I2-13B-Q6,0.2,0.39481935
origin6-2,mythomax-I2-13B-Q6,1.3,0.45471677
origin6-3,mythomax-I2-13B-Q6,0.2,0.5007615
origin6-3,mythomax-I2-13B-Q6,1.3,0.49852723
origin6-4,mythomax-I2-13B-Q6,0.2,0.5277128
origin6-4,mythomax-I2-13B-Q6,1.3,0.5339519
origin6-5,mythomax-I2-13B-Q6,0.2,0.499831
origin6-5,mythomax-I2-13B-Q6,1.3,0.5187467
origin7-1,mythomax-I2-13B-Q6,0.2,0.3680646
origin7-1,mythomax-I2-13B-Q6,1.3,0.30367264
origin7-2,mythomax-I2-13B-Q6,0.2,0.4851499
origin7-2,mythomax-I2-13B-Q6,1.3,0.554729
origin7-3,mythomax-I2-13B-Q6,0.2,0.53975075
origin7-3,mythomax-I2-13B-Q6,1.3,0.53366524
origin7-4,mythomax-I2-13B-Q6,0.2,0.5062063
origin7-4,mythomax-I2-13B-Q6,1.3,0.5971437
origin7-5,mythomax-I2-13B-Q6,0.2,0.51333606
origin7-5,mythomax-I2-13B-Q6,1.3,0.5757734
origin8-1,mythomax-I2-13B-Q6,0.2,0.39199662
origin8-1,mythomax-I2-13B-Q6,1.3,0.43149805
origin8-2,mythomax-I2-13B-Q6,0.2,0.6011577
origin8-2,mythomax-I2-13B-Q6,1.3,0.51738596
origin8-3,mythomax-I2-13B-Q6,0.2,0.50983125
origin8-3,mythomax-I2-13B-Q6,1.3,0.5247903
origin8-4,mythomax-I2-13B-Q6,0.2,0.639862
origin8-4,mythomax-I2-13B-Q6,1.3,0.6027935
origin8-5,mythomax-I2-13B-Q6,0.2,0.56425977
origin8-5,mythomax-I2-13B-Q6,1.3,0.6724511
origin9-1,mythomax-I2-13B-Q6,0.2,0.48822865
origin9-1,mythomax-I2-13B-Q6,1.3,0.55222476
origin9-2,mythomax-I2-13B-Q6,0.2,0.6631855
origin9-2,mythomax-I2-13B-Q6,1.3,0.68862045
origin9-3,mythomax-I2-13B-Q6,0.2,0.60328716
origin9-3,mythomax-I2-13B-Q6,1.3,0.6076123
origin9-4,mythomax-I2-13B-Q6,0.2,0.6326943
origin9-4,mythomax-I2-13B-Q6,1.3,0.6365475
origin9-5,mythomax-I2-13B-Q6,0.2,0.46361628
origin9-5,mythomax-I2-13B-Q6,1.3,0.5364185
origin1-1,openchat-3.5-1210,0.2,0.43865037
origin1-1,openchat-3.5-1210,1.3,0.5471127
origin1-2,openchat-3.5-1210,0.2,0.29672453
origin1-2,openchat-3.5-1210,1.3,0.426144
origin1-3,openchat-3.5-1210,0.2,0.29389507
origin1-3,openchat-3.5-1210,1.3,0.35595682
origin1-4,openchat-3.5-1210,0.2,0.19708744
origin1-4,openchat-3.5-1210,1.3,0.33503988
origin1-5,openchat-3.5-1210,0.2,0.33494115
origin1-5,openchat-3.5-1210,1.3,0.42284283
origin10-1,openchat-3.5-1210,0.2,0.38060373
origin10-1,openchat-3.5-1210,1.3,0.47651172
origin10-2,openchat-3.5-1210,0.2,0.34358242
origin10-2,openchat-3.5-1210,1.3,0.45319685
origin10-3,openchat-3.5-1210,0.2,0.4621882
origin10-3,openchat-3.5-1210,1.3,0.54155
origin10-4,openchat-3.5-1210,0.2,0.41476327
origin10-4,openchat-3.5-1210,1.3,0.53245157
origin10-5,openchat-3.5-1210,0.2,0.56131876
origin10-5,openchat-3.5-1210,1.3,0.5715143
origin2-1,openchat-3.5-1210,0.2,0.35973093
origin2-1,openchat-3.5-1210,1.3,0.39468515
origin2-2,openchat-3.5-1210,0.2,0.320151
origin2-2,openchat-3.5-1210,1.3,0.3486139
origin2-3,openchat-3.5-1210,0.2,0.3467997
origin2-3,openchat-3.5-1210,1.3,0.4843734
origin2-4,openchat-3.5-1210,0.2,0.35447297
origin2-4,openchat-3.5-1210,1.3,0.46186137
origin2-5,openchat-3.5-1210,0.2,0.42626053
origin2-5,openchat-3.5-1210,1.3,0.47163966
origin3-1,openchat-3.5-1210,0.2,0.37760583
origin3-1,openchat-3.5-1210,1.3,0.40132353
origin3-2,openchat-3.5-1210,0.2,0.35684204
origin3-2,openchat-3.5-1210,1.3,0.48324242
origin3-3,openchat-3.5-1210,0.2,0.3454311
origin3-3,openchat-3.5-1210,1.3,0.40733752
origin3-4,openchat-3.5-1210,0.2,0.36886635
origin3-4,openchat-3.5-1210,1.3,0.53417236
origin3-5,openchat-3.5-1210,0.2,0.35298774
origin3-5,openchat-3.5-1210,1.3,0.42370576
origin4-1,openchat-3.5-1210,0.2,0.40071046
origin4-1,openchat-3.5-1210,1.3,0.41959134
origin4-2,openchat-3.5-1210,0.2,0.28204995
origin4-2,openchat-3.5-1210,1.3,0.39751413
origin4-3,openchat-3.5-1210,0.2,0.34617898
origin4-3,openchat-3.5-1210,1.3,0.4020813
origin4-4,openchat-3.5-1210,0.2,0.39404574
origin4-4,openchat-3.5-1210,1.3,0.5218553
origin4-5,openchat-3.5-1210,0.2,0.4055643
origin4-5,openchat-3.5-1210,1.3,0.52928
origin5-1,openchat-3.5-1210,0.2,0.24515346
origin5-1,openchat-3.5-1210,1.3,0.31795007
origin5-2,openchat-3.5-1210,0.2,0.3579946
origin5-2,openchat-3.5-1210,1.3,0.53956646
origin5-3,openchat-3.5-1210,0.2,0.28244832
origin5-3,openchat-3.5-1210,1.3,0.35799053
origin5-4,openchat-3.5-1210,0.2,0.46249384
origin5-4,openchat-3.5-1210,1.3,0.500872
origin5-5,openchat-3.5-1210,0.2,0.48065373
origin5-5,openchat-3.5-1210,1.3,0.5363623
origin6-1,openchat-3.5-1210,0.2,0.27355263
origin6-1,openchat-3.5-1210,1.3,0.40318415
origin6-2,openchat-3.5-1210,0.2,0.35624826
origin6-2,openchat-3.5-1210,1.3,0.3904642
origin6-3,openchat-3.5-1210,0.2,0.4917033
origin6-3,openchat-3.5-1210,1.3,0.5393424
origin6-4,openchat-3.5-1210,0.2,0.4204015
origin6-4,openchat-3.5-1210,1.3,0.486686
origin6-5,openchat-3.5-1210,0.2,0.44079015
origin6-5,openchat-3.5-1210,1.3,0.54984665
origin7-1,openchat-3.5-1210,0.2,0.27038023
origin7-1,openchat-3.5-1210,1.3,0.2824294
origin7-2,openchat-3.5-1210,0.2,0.5055843
origin7-2,openchat-3.5-1210,1.3,0.58033454
origin7-3,openchat-3.5-1210,0.2,0.46896246
origin7-3,openchat-3.5-1210,1.3,0.56455827
origin7-4,openchat-3.5-1210,0.2,0.5640912
origin7-4,openchat-3.5-1210,1.3,0.6040375
origin7-5,openchat-3.5-1210,0.2,0.5553634
origin7-5,openchat-3.5-1210,1.3,0.6211192
origin8-1,openchat-3.5-1210,0.2,0.4210904
origin8-1,openchat-3.5-1210,1.3,0.55271095
origin8-2,openchat-3.5-1210,0.2,0.53352827
origin8-2,openchat-3.5-1210,1.3,0.5599491
origin8-3,openchat-3.5-1210,0.2,0.5410804
origin8-3,openchat-3.5-1210,1.3,0.5329385
origin8-4,openchat-3.5-1210,0.2,0.5864546
origin8-4,openchat-3.5-1210,1.3,0.61820114
origin8-5,openchat-3.5-1210,0.2,0.6275975
origin8-5,openchat-3.5-1210,1.3,0.5985815
origin9-1,openchat-3.5-1210,0.2,0.41622102
origin9-1,openchat-3.5-1210,1.3,0.45490962
origin9-2,openchat-3.5-1210,0.2,0.59752905
origin9-2,openchat-3.5-1210,1.3,0.65261024
origin9-3,openchat-3.5-1210,0.2,0.521577
origin9-3,openchat-3.5-1210,1.3,0.57482326
origin9-4,openchat-3.5-1210,0.2,0.6402346
